hash,time,message,buggy
d56b085,2017-10-07T10:34:35,Merge branch 'develop' of gitlab.abinit.org:gingras.ol/abinit into dev_gingras,0.0
ea44f57,2017-10-07T15:23:11,Merge branch 'develop' of gitlab.abinit.org:gingras.ol/abinit into dev_gingras,0.0
77b02e6,2017-10-07T16:21:52,Merge antonius/develop/ba7d into _antonius,0.0
85792de,2017-10-08T11:11:49,Change ALL http:// by https://www.abinit.org,0.0
16362ba,2017-10-08T11:19:05,remove some unicode characters,0.0
684806f,2017-10-09T11:42:20,cleaning of Fock2ACE,0.0
739c1b1,2017-10-09T14:28:25,Implemented scaling factor for hybrid compensation  but energy double counting is not yet OK.,0.0
e29488c,2017-10-09T16:00:07,Fix problems with the doc of chkdilatmx  and ROBODOC.,1.0
4bd5468,2017-10-10T08:21:02,Auxiliary XC functional implementation is working : energy is OK  including the double counting one.,0.0
c33aa28,2017-10-10T08:25:02,Merge remote-tracking branch 'remotes/jollet/develop' into ace_4,0.0
0fb2445,2017-10-10T11:29:55,Create a test for auxiliary functional treatment,0.0
51a1789,2017-10-11T10:11:40,Set up new datasets in test v3#42  to test the new input variable chkdilatmx  and also corrected treatment of violations of chkdilatmx constraint.,0.0
bc3bbef,2017-10-11T10:56:58,"Correct the numbering in the ""installation notes"" for v8.4 and 8.6.",1.0
5523bb4,2017-10-11T11:02:57,Update ref for v3#42  from abiref machine,0.0
9ac8b9c,2017-10-11T12:12:14,ntroduce new input variables fockaux_ixc and fockaux_scal   and update the test v7#67 accordingly. Doc for these input variables still to be written.,0.0
f7540dd,2017-10-11T12:40:18,Document the new input variables fockaux_ixc and fockaux_scal. Update the documentation.,0.0
e802a01,2017-10-11T14:49:43,Fix minor problem for ROBODOC,1.0
e7eb231,2017-10-11T15:36:25,Update reference for abirules #01,0.0
e840b20,2017-10-12T09:53:44,Merge branch 'chkdilatmx' into release-8.6.0,0.0
dce2d62,2017-10-12T09:58:17,Exclude tests 93 & 94 from executing on buda_intel_14.0_mpich (was already excluded from intel_13.0),0.0
33ab16b,2017-10-12T10:59:49,"Update ref v3#42  for missing ""s""",0.0
6dae63e,2017-10-12T13:12:52,Merge branch 'ace_4' into develop,0.0
c7419c8,2017-10-12T13:13:47,Merge branch 'release-8.6.0' into develop,0.0
d4335d3,2017-10-12T14:51:43,Change http to https in ref file,0.0
6f77382,2017-10-14T21:28:15,Upgrade Abivars.jar : much better help.,0.0
9381664.0,2017-10-15T05:58:40,Apply generate_doc.py,0.0
d108a37,2017-10-15T06:30:22,Start the finalization of ABINITv8.6.0,0.0
74009fe,2017-10-15T06:33:42,Apply generate_doc.py,0.0
d5e8062,2017-10-15T16:12:28,Rerun generate_doc: lots of chages because dict ordering is not guaranteed,0.0
e8d3bb3,2017-10-16T00:27:17,Include latex equations,0.0
5bf99c8,2017-10-16T01:50:09,Replace png with latex  use svg because it's 2017  24Mb --> 8Mb,0.0
d0a1820,2017-10-16T03:07:09,Use wikilink and bibtex entries for citations,0.0
0ad0a59,2017-10-16T03:10:51,And now chmod ugo-x for several py modules because only scripts need x bit-flag,0.0
c055281,2017-10-17T08:08:11,Regenerate doc  on the basis of Matteo's modifications for theory BSE and MBPT (latex + mathjax),0.0
b0cca5f,2017-10-17T08:30:39,Fix references in the abiref.bib file,1.0
3c760f4,2017-10-17T08:39:34,Fix anchor problem in bib_acknow.htm,1.0
d6955d3,2017-10-17T09:52:49,Start to work on the release_notes,0.0
a255043,2017-10-17T12:29:17,Fix typos in topic_DFT+U,1.0
3da09be,2017-10-17T12:34:31,Adjust tolerabces for graphene_macports,0.0
89406c3,2017-10-17T16:05:00,Scanned the past merge requests  to constitute the release notes for v8.6.0,0.0
362cbf2,2017-10-17T20:56:23,Upgrade check list,0.0
cf6921f,2017-10-17T20:58:46,Merge branch 'release-8.6.0' of gitlab:trunk/abinit into release-8.6.0,0.0
2787fa6,2017-10-17T21:13:54,Finalized a first version of the release_notes for v8.6.0 .,0.0
c346e40,2017-10-17T21:20:11,Update contributor file,0.0
e4d90dd,2017-10-18T09:42:22,Merge remote-tracking branch 'remotes/gingras.ol/dev_gingras' into _gingras,0.0
b72a970,2017-10-18T10:27:48,Backport the modifs done by O. Gingras to switch from TRIQS 1.3 to TRIQS 1.4,0.0
aed09b4,2017-10-18T10:42:05,Upgrade of the release_notes  incl. TRIQS 1.4,0.0
9dd3248,2017-10-18T11:01:17,Merge branch 'release-8.6.0' into _gingras,0.0
35c0fd8,2017-10-18T11:02:33,Apply generate_doc,0.0
d1f78f5,2017-10-18T15:28:44,Merge branch 'develop' of gitlab.abinit.org:gingras.ol/abinit into dev_gingras,0.0
bc76a7b,2017-10-18T21:34:04,Upgrade check_list.txt,0.0
fa3636e,2017-10-18T21:34:32,Merge branch 'release-8.6.0' of gitlab:trunk/abinit into release-8.6.0,0.0
2c4b288,2017-10-18T21:38:09,Initialize v8.6.1,0.0
588adb5,2017-10-18T21:54:17,Merge branch 'release-8.6.1' into develop,0.0
2c260fe,2017-10-19T05:17:57,Merge branch '_gingras' into develop,0.0
117a19f,2017-10-19T05:22:35,Merge remote-tracking branch 'remotes/gingras.ol/dev_gingras' into _gingras,0.0
9dfed68,2017-10-19T05:23:30,Merge branch '_gingras' into develop,0.0
63525bd,2017-10-19T05:25:27,Initialize v8.7.1,0.0
